companyName,company_starRating,job_title,employee_residence,listing_jobDesc,salary,requested_url,company_location,company_size
SOFTECHURE IT SERVICES LLP,NA,Web Developer,Jaipur,"We are looking to add a confident, experienced WEB Developer to expand our Team. In this role, you will get plenty of opportunities to learn new tools. Deep Knowledge of the latest versions of all PHP Frameworks.Along with being a confident PHP developer, you should also have the skills/ experience working on other Front-End Development and have deep capabilities in CI, Laravel, Bootstrap, and JavaScript.Job Description:Delivery of high-quality, efficient code.Improving the overall quality of the applications and the speed of new feature delivery.Communicate effectively with team members and other stakeholders.Able to work effectively as part of a team, sharing knowledge and experienceRequirementsFamiliar with SQL and PHP web frameworks (CI, Laravel).Develop and execute end-to-end integration with APIs.Good attitude, responsible, disciplined, constant, and self-initiated learning of new technologies.PHP Knowledge Fresher's are encouraged to applyJob Type: Full-timeSalary: ₹15,000.00 - ₹38,000.00 per monthBenefits:Paid time offSchedule:Day shiftAbility to commute/relocate:Sodala, Jaipur - 302019, Rajasthan: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Speak with the employer+91 7742929092 We are looking to add a confident, experienced WEB Developer to expand our Team. In this role, you will get plenty of opportunities to learn new tools. Deep Knowledge of the latest versions of all PHP Frameworks.Along with being a confident PHP developer, you should also have the skills/ experience working on other Front-End Development and have deep capabilities in CI, Laravel, Bootstrap, and JavaScript.Job Description:Delivery of high-quality, efficient code.Improving the overall quality of the applications and the speed of new feature delivery.Communicate effectively with team members and other stakeholders.Able to work effectively as part of a team, sharing knowledge and experienceRequirementsFamiliar with SQL and PHP web frameworks (CI, Laravel).Develop and execute end-to-end integration with APIs.Good attitude, responsible, disciplined, constant, and self-initiated learning of new technologies.PHP Knowledge Fresher's are encouraged to applyJob Type: Full-timeSalary: ₹15,000.00 - ₹38,000.00 per monthBenefits:Paid time offSchedule:Day shiftAbility to commute/relocate:Sodala, Jaipur - 302019, Rajasthan: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Speak with the employer+91 7742929092 Show more ","Employer Est.:₹180,000 - ₹456,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=419&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c795ea38&cb=1660758547345&jobListingId=1008073459547&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-c8dbd267e166cad8-,NA,NA
Sheetal Group,NA,Web Developer,Pitampura,"We are looking for an experienced web developer with good development skills in HTML5, CSS3, JQuery, Bootstrap, Tailwind CSS, JavaScript, PHP etc. Candidates should have hands-on experience in the Design, Development, and Implementation of web applications.Role and Responsibilities: -Create HTML/CSS, Bootstrap powered responsive pagesGood hands-on using HTML5, CSS3, Bootstrap, Tailwind, JavaScript, and JQueryFamiliarity with Agile development methodologiesExperience with software design and development in a test-driven environmentKnowledge of coding languages (e.g. C++, Java, JavaScript) and frameworks/systems (e.g. AngularJS, Git )Ability to learn new languages and technologiesExcellent communication skillsResourcefulness and troubleshooting aptitudeAttention to detailBSc/BA in Computer Science, Engineering or a related fieldWork efficiently on the remarks of the QA teamVerify and deploy programs and systemsTroubleshoot, debug and upgrade projectsGather and evaluate user feedbackRecommend and execute improvementsCreate technical documentation for reference and reportingProven experience as a Software Developer, or similar roleProduce clean, efficient code based on specificationsIntegrate software components and third-party programsDesired Candidates Profile: -Excellent Team Player with strong communication, interpersonal and organizational skills.Ability to learn new technologies and APIsInterested in working for a long periodStrong written and verbal communication skillsExcellent knowledge of software methodologiesBe committed to the deadlines through following up with team membersEducationUG : B.Tech/B.E. in Computers, BCA in Computers, B.Sc in ComputersPG : MCA in Computers, M.Tech in ComputersThanks & Regards,HR ManagerSheetal Group ​Job Type: Full-timeSalary: From ₹15,000.00 per monthSchedule:Day shiftAbility to commute/relocate:Netaji Subhash Place, Pitampura, Pitampura - 110034, Delhi: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred) We are looking for an experienced web developer with good development skills in HTML5, CSS3, JQuery, Bootstrap, Tailwind CSS, JavaScript, PHP etc. Candidates should have hands-on experience in the Design, Development, and Implementation of web applications.Role and Responsibilities: -Create HTML/CSS, Bootstrap powered responsive pagesGood hands-on using HTML5, CSS3, Bootstrap, Tailwind, JavaScript, and JQueryFamiliarity with Agile development methodologiesExperience with software design and development in a test-driven environmentKnowledge of coding languages (e.g. C++, Java, JavaScript) and frameworks/systems (e.g. AngularJS, Git )Ability to learn new languages and technologiesExcellent communication skillsResourcefulness and troubleshooting aptitudeAttention to detailBSc/BA in Computer Science, Engineering or a related fieldWork efficiently on the remarks of the QA teamVerify and deploy programs and systemsTroubleshoot, debug and upgrade projectsGather and evaluate user feedbackRecommend and execute improvementsCreate technical documentation for reference and reportingProven experience as a Software Developer, or similar roleProduce clean, efficient code based on specificationsIntegrate software components and third-party programsDesired Candidates Profile: -Excellent Team Player with strong communication, interpersonal and organizational skills.Ability to learn new technologies and APIsInterested in working for a long periodStrong written and verbal communication skillsExcellent knowledge of software methodologiesBe committed to the deadlines through following up with team membersEducationUG : B.Tech/B.E. in Computers, BCA in Computers, B.Sc in ComputersPG : MCA in Computers, M.Tech in ComputersThanks & Regards,HR ManagerSheetal Group ​Job Type: Full-timeSalary: From ₹15,000.00 per monthSchedule:Day shiftAbility to commute/relocate:Netaji Subhash Place, Pitampura, Pitampura - 110034, Delhi: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred) Show more ","Employer Est.:₹180,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=415&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c376e684&cb=1660758547344&jobListingId=1008073281680&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-dfe3be82b2799789-,NA,NA
Griphhy,NA,Web Designer,Surat,"Web Designer Responsibilities:Conceptualizing creative ideas with clients.Testing and improving the design of the website.Establishing design guidelines, standards, and best practices.Maintaining the appearance of websites by enforcing content standards.Designing visual imagery for websites and ensuring that they are in line with branding for clients.Working with different content management systems.Communicating design ideas using user flows, process flows, site maps, and wireframes.Incorporating functionalities and features into websites.Designing sample pages including colors and fonts.Preparing design plans and presenting the website structure.Good with HTML, CSS , JS BootstrapJob Types: Full-time, Regular / PermanentPay: ₹264,000.00 - ₹360,000.00 per yearSchedule:Flexible shiftMonday to FridayCOVID-19 considerations:Yes, the employee is supposed to wear a mask and carry a sanitizer along to maintain all the precautions for covidApplication Question(s):Kindly attach the links of the websites you have createdEducation:Bachelor's (Preferred)Experience:Web design: 2 years (Preferred)Language:English (Preferred)Speak with the employer+91 9106806701 Web Designer Responsibilities:Conceptualizing creative ideas with clients.Testing and improving the design of the website.Establishing design guidelines, standards, and best practices.Maintaining the appearance of websites by enforcing content standards.Designing visual imagery for websites and ensuring that they are in line with branding for clients.Working with different content management systems.Communicating design ideas using user flows, process flows, site maps, and wireframes.Incorporating functionalities and features into websites.Designing sample pages including colors and fonts.Preparing design plans and presenting the website structure.Good with HTML, CSS , JS BootstrapJob Types: Full-time, Regular / PermanentPay: ₹264,000.00 - ₹360,000.00 per yearSchedule:Flexible shiftMonday to FridayCOVID-19 considerations:Yes, the employee is supposed to wear a mask and carry a sanitizer along to maintain all the precautions for covidApplication Question(s):Kindly attach the links of the websites you have createdEducation:Bachelor's (Preferred)Experience:Web design: 2 years (Preferred)Language:English (Preferred)Speak with the employer+91 9106806701 Show more ","Employer Est.:₹264,000 - ₹360,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=407&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a31c9af2&cb=1660758547341&jobListingId=1008062200906&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-779382a8dbb7d51f-,NA,NA
Downpour Consultancy Services Private Limited,NA,JavaScript Developer,New Delhi,"Job OverviewWe are looking for an experienced Back-end Developer to join our dynamic team. The Developer will be responsible for maintaining and managing the back-end infrastructure of the software applications.As a Back-end Developer, he will design and develop back-end applications i.e. the database server, server side applications as well as back-end system architecture. He will be working on web as well as mobile applications. He should have expertise in REST API development and database management.ResponsibilitiesBe an active contributor during the project specification and requirement gathering phase.Use application logic to check the feasibility of the application.Write reusable code blocks and finish the coding within the stipulated time.Test out your code before sending it forward to the Testing Team.Follow agile development methodologies.Create and integrate database with its complete maintenance.Design frameworks to develop server side software.Identify problem areas and bring relevant changes.Collaborate with front end developers for integration of the application.Perform UI tests to ensure maximum performance.Work with front-end developers and team members for better evaluation and design codes and programs accordingly.Follow latest technological trends and emerging technologies.RequirementsProven 1 years of experience as Back-end Developer or Software Developer in a reputed IT firm.Possess amazing knowledge of CMS framework.Fair knowledge of web server technologies and server-side programming.Exceptional knowledge of programming language Javascript.Good experience of working with building back-end APIs.Strong understanding of web development and node.js.Familiarity with web development tools like Git, jQuery, and Bootstrap .Understanding of Javascript libraries like Javascript JS and Angular JS.Proficient in written and verbal communication.Outstanding problem-solving skills.Should be a team player.Ability to multitask is a must.Job Types: Full-time, Regular / PermanentSalary: ₹550,000.00 - ₹1,195,418.68 per yearBenefits:Flexible scheduleWork from homeSchedule:Flexible shiftSupplemental Pay:Performance bonusExperience:total work: 1 year (Preferred) Job OverviewWe are looking for an experienced Back-end Developer to join our dynamic team. The Developer will be responsible for maintaining and managing the back-end infrastructure of the software applications.As a Back-end Developer, he will design and develop back-end applications i.e. the database server, server side applications as well as back-end system architecture. He will be working on web as well as mobile applications. He should have expertise in REST API development and database management.ResponsibilitiesBe an active contributor during the project specification and requirement gathering phase.Use application logic to check the feasibility of the application.Write reusable code blocks and finish the coding within the stipulated time.Test out your code before sending it forward to the Testing Team.Follow agile development methodologies.Create and integrate database with its complete maintenance.Design frameworks to develop server side software.Identify problem areas and bring relevant changes.Collaborate with front end developers for integration of the application.Perform UI tests to ensure maximum performance.Work with front-end developers and team members for better evaluation and design codes and programs accordingly.Follow latest technological trends and emerging technologies.RequirementsProven 1 years of experience as Back-end Developer or Software Developer in a reputed IT firm.Possess amazing knowledge of CMS framework.Fair knowledge of web server technologies and server-side programming.Exceptional knowledge of programming language Javascript.Good experience of working with building back-end APIs.Strong understanding of web development and node.js.Familiarity with web development tools like Git, jQuery, and Bootstrap .Understanding of Javascript libraries like Javascript JS and Angular JS.Proficient in written and verbal communication.Outstanding problem-solving skills.Should be a team player.Ability to multitask is a must.Job Types: Full-time, Regular / PermanentSalary: ₹550,000.00 - ₹1,195,418.68 per yearBenefits:Flexible scheduleWork from homeSchedule:Flexible shiftSupplemental Pay:Performance bonusExperience:total work: 1 year (Preferred) Show more ","Employer Est.:₹550,000 - ₹1,195,419 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=404&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_36c9bd0d&cb=1660758547340&jobListingId=1008066830005&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-392dde0f860ba0d7-,NA,NA
Davitek,NA,Front End Developer,Noida,"Front-End Developer Location:  Sector 63, NoidaExperience:  2-5 yrsDescription: The ideal candidate for this role will be one who is able to help the team meet client’s vision for developing their software with an out of the box thinking attitude.Must Have: · Proven experience into HTML,CSS, Java Script, Jquerry,· Knowledge about Ajax is plus,· Proven experience of developing and maintaining the user interface,· Understanding of layout aesthetics,· An ability to perform well in a fast-paced environment.Remuneration:  Hike on current salary (As per market standards)Working days:  5Shift timing:  Regular ShiftImmediate joiners are most welcomed,Job Type: Full-timeSalary: Up to ₹400,000.00 per yearSchedule:Day shiftAbility to commute/relocate:Noida - 201301, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Speak with the employer+91 8750247845Expected Start Date: 17/08/2022 Front-End Developer Location:  Sector 63, NoidaExperience:  2-5 yrsDescription: The ideal candidate for this role will be one who is able to help the team meet client’s vision for developing their software with an out of the box thinking attitude.Must Have: · Proven experience into HTML,CSS, Java Script, Jquerry,· Knowledge about Ajax is plus,· Proven experience of developing and maintaining the user interface,· Understanding of layout aesthetics,· An ability to perform well in a fast-paced environment.Remuneration:  Hike on current salary (As per market standards)Working days:  5Shift timing:  Regular ShiftImmediate joiners are most welcomed,Job Type: Full-timeSalary: Up to ₹400,000.00 per yearSchedule:Day shiftAbility to commute/relocate:Noida - 201301, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Speak with the employer+91 8750247845Expected Start Date: 17/08/2022 Show more ","Employer Est.:₹400,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=423&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_89719d79&cb=1660758547345&jobListingId=1008026703890&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-507ec3746efd5afe-,NA,NA
Yellow Octo LLP,NA,Web Developer with GCP,Noida,"We are looking for an outstanding Web Developer to be responsible for the coding, innovative design and layout of our website. Web developer responsibilities include building our website from concept all the way to completion from the bottom up, fashioning everything from the home page to site layout and function. Write well designed, testable, efficient code by using best software development practicesCreate website layout/user interface by using standard HTML/CSS practicesIntegrate data from various back-end services and databasesGather and refine specifications and requirements based on technical needsCreate and maintain software documentationBe responsible for maintaining, expanding, and scaling our siteStay plugged into emerging technologies/industry trends and apply them into operations and activitiesCooperate with web designers to match visual design intentA solid understanding of how web applications work including security, session management, and best development practicesAdequate knowledge of relational database systems, Object Oriented Programming and web application developmentHands-on experience with network diagnostics, network analytics toolsBasic knowledge of Search Engine Optimization processAggressive problem diagnosis and creative problem solving skillsStrong organizational skills to juggle multiple tasks within the constraints of timelines and budgets with business acumenAbility to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques.Job Types: Full-time, Regular / PermanentSalary: ₹1,200,000.00 per yearBenefits:Flexible scheduleFood allowancePaid sick timeSchedule:Day shiftFlexible shiftSupplemental Pay:Performance bonusShift allowanceAbility to commute/relocate:sector 16, Noida - 201301, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 4 years (Required)HTML5: 1 year (Preferred) We are looking for an outstanding Web Developer to be responsible for the coding, innovative design and layout of our website. Web developer responsibilities include building our website from concept all the way to completion from the bottom up, fashioning everything from the home page to site layout and function. Write well designed, testable, efficient code by using best software development practicesCreate website layout/user interface by using standard HTML/CSS practicesIntegrate data from various back-end services and databasesGather and refine specifications and requirements based on technical needsCreate and maintain software documentationBe responsible for maintaining, expanding, and scaling our siteStay plugged into emerging technologies/industry trends and apply them into operations and activitiesCooperate with web designers to match visual design intentA solid understanding of how web applications work including security, session management, and best development practicesAdequate knowledge of relational database systems, Object Oriented Programming and web application developmentHands-on experience with network diagnostics, network analytics toolsBasic knowledge of Search Engine Optimization processAggressive problem diagnosis and creative problem solving skillsStrong organizational skills to juggle multiple tasks within the constraints of timelines and budgets with business acumenAbility to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques.Job Types: Full-time, Regular / PermanentSalary: ₹1,200,000.00 per yearBenefits:Flexible scheduleFood allowancePaid sick timeSchedule:Day shiftFlexible shiftSupplemental Pay:Performance bonusShift allowanceAbility to commute/relocate:sector 16, Noida - 201301, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 4 years (Required)HTML5: 1 year (Preferred) Show more ","Employer Est.:₹1,200,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=429&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e44b8e6b&cb=1660758547346&jobListingId=1008009716493&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-f4f15934228c4f40-,NA,NA
GYPR PVT LTD,NA,Web Developer,New Delhi,"Job DescriptionWe’re looking for a skilled web developer to join our team of innovative designers who are consistently raising the bar on creativity and user experiences. The ideal candidate should have extensive technical expertise and can work alongside a team and independently in the creation, maintenance, and updates of our company website.Proficiency in JavaScript, HTML, CSS, and other web services and program applications is essential to succeeding in this role. The web developer will have an immediate effect on our brand and that of our clients, as well as an ongoing impact in solidifying our industry-wide reputation for stellar design.Role & ResponsibilitiesConsistently create well-designed, tested code using best practices for website development, including mobile and responsive site designCreate websites and user interfaces, using standard HTML/CSS practices, while incorporating data from back-end databases and servicesCreate and maintain workflows with teams to provide visibility and to ensure workload balance for consistent visual designsDevelop or validate testing schedules, addressing all browsers and devices to ensure various computers can access contentMaintain updated knowledge of new and emerging industry trends and technologyMeet regularly with business stakeholders and management to understand and refine business and functional requirements and determine project scopes and specificationsDevelop and maintain strategic operational systems, tools, and processes, including participation in tactical and strategic development projectsEnsure software stability via regression, support quality assurance, and perform unit and user-acceptance testing to identify bugs and ensure production operations run successfullyWork quickly and carefully to complete small edits requested by customers, develop plans for completing larger projects, collaborate with colleagues, and suggest new solutions to improve existing websitesPerform UI designs and coding, creating reusable objects and templates, wireframes for web pages and email templates; manage maintenance, updates, expansions, and scaling of each designPerform regular file backups to local directories for recoveryRequired QualificationsBachelor’s degree in web design, multimedia design, or related fieldMinimum 2 – 5 years of relevant experience as a web developerExperience planning and developing websites across multiple products and organizationsWorking knowledge of web applications, programming languages, and web services, such as APIs, CSS, CSS3, cross-browser compatibility, HTML, HTML5, JavaScript, JQuery, PHP, security principles, REST, SOAP, and web user interface design (UI)Proficiency with content management systems, including WordPress and DrupalDedication to innovative, sophisticated designs and collaborative problem solvingWorking experience in Windows and Linux environmentsJob Types: Full-time, Regular / PermanentSalary: ₹15,000.00 - ₹40,000.00 per monthSchedule:Day shiftSupplemental Pay:Yearly bonusAbility to commute/relocate:SHEIKH SARAI, Delhi - 110017, Delhi: Reliably commute or planning to relocate before starting work (Required)Experience:total work: 3 years (Required) Job DescriptionWe’re looking for a skilled web developer to join our team of innovative designers who are consistently raising the bar on creativity and user experiences. The ideal candidate should have extensive technical expertise and can work alongside a team and independently in the creation, maintenance, and updates of our company website.Proficiency in JavaScript, HTML, CSS, and other web services and program applications is essential to succeeding in this role. The web developer will have an immediate effect on our brand and that of our clients, as well as an ongoing impact in solidifying our industry-wide reputation for stellar design.Role & ResponsibilitiesConsistently create well-designed, tested code using best practices for website development, including mobile and responsive site designCreate websites and user interfaces, using standard HTML/CSS practices, while incorporating data from back-end databases and servicesCreate and maintain workflows with teams to provide visibility and to ensure workload balance for consistent visual designsDevelop or validate testing schedules, addressing all browsers and devices to ensure various computers can access contentMaintain updated knowledge of new and emerging industry trends and technologyMeet regularly with business stakeholders and management to understand and refine business and functional requirements and determine project scopes and specificationsDevelop and maintain strategic operational systems, tools, and processes, including participation in tactical and strategic development projectsEnsure software stability via regression, support quality assurance, and perform unit and user-acceptance testing to identify bugs and ensure production operations run successfullyWork quickly and carefully to complete small edits requested by customers, develop plans for completing larger projects, collaborate with colleagues, and suggest new solutions to improve existing websitesPerform UI designs and coding, creating reusable objects and templates, wireframes for web pages and email templates; manage maintenance, updates, expansions, and scaling of each designPerform regular file backups to local directories for recoveryRequired QualificationsBachelor’s degree in web design, multimedia design, or related fieldMinimum 2 – 5 years of relevant experience as a web developerExperience planning and developing websites across multiple products and organizationsWorking knowledge of web applications, programming languages, and web services, such as APIs, CSS, CSS3, cross-browser compatibility, HTML, HTML5, JavaScript, JQuery, PHP, security principles, REST, SOAP, and web user interface design (UI)Proficiency with content management systems, including WordPress and DrupalDedication to innovative, sophisticated designs and collaborative problem solvingWorking experience in Windows and Linux environmentsJob Types: Full-time, Regular / PermanentSalary: ₹15,000.00 - ₹40,000.00 per monthSchedule:Day shiftSupplemental Pay:Yearly bonusAbility to commute/relocate:SHEIKH SARAI, Delhi - 110017, Delhi: Reliably commute or planning to relocate before starting work (Required)Experience:total work: 3 years (Required) Show more ","Employer Est.:₹180,000 - ₹480,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=418&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0f41659a&cb=1660758547345&jobListingId=1008064389952&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-904042f9c885a4b3-,NA,NA
Hyvikk Solutions,NA,Front End Web Developer,Bhāvnagar,"The ideal candidate will be responsible for designing, developing, testing, and debugging responsive web and mobile applications for the company. Using JavaScript, HTML, and CSS, this candidate will be able to translate user and business needs into functional frontend design.** Responsibilities **Designing, developing, and testing UI for mobile and web applicationsBuild reusable code and libraries for future useAccurately translate user and business needs into functional frontend code** Qualifications **Bachelor's degree or equivalent in Computer ScienceGood Knowledge of JavaScript, HTML5, and CSS3++Minimum Experience : 1 Year++Job Types: Full-time, Regular / PermanentSalary: ₹100,000.00 - ₹400,000.00 per yearBenefits:Food allowanceLeave encashmentSchedule:Day shiftFixed shiftSupplemental Pay:Performance bonusYearly bonusCOVID-19 considerations:All Customers are required to wear a Mask. Hand Sanitization Facility is Available.Ability to commute/relocate:Atabhai Chowk, Bhavnagar - 364001, Gujarat: Reliably commute or planning to relocate before starting work (Preferred)Education:Bachelor's (Required)Experience:CSS: 1 year (Preferred)HTML: 1 year (Preferred)JavaScript: 1 year (Preferred)Total Work: 1 year (Preferred)Application Deadline: 31/07/2022 The ideal candidate will be responsible for designing, developing, testing, and debugging responsive web and mobile applications for the company. Using JavaScript, HTML, and CSS, this candidate will be able to translate user and business needs into functional frontend design.** Responsibilities **Designing, developing, and testing UI for mobile and web applicationsBuild reusable code and libraries for future useAccurately translate user and business needs into functional frontend code** Qualifications **Bachelor's degree or equivalent in Computer ScienceGood Knowledge of JavaScript, HTML5, and CSS3++Minimum Experience : 1 Year++Job Types: Full-time, Regular / PermanentSalary: ₹100,000.00 - ₹400,000.00 per yearBenefits:Food allowanceLeave encashmentSchedule:Day shiftFixed shiftSupplemental Pay:Performance bonusYearly bonusCOVID-19 considerations:All Customers are required to wear a Mask. Hand Sanitization Facility is Available.Ability to commute/relocate:Atabhai Chowk, Bhavnagar - 364001, Gujarat: Reliably commute or planning to relocate before starting work (Preferred)Education:Bachelor's (Required)Experience:CSS: 1 year (Preferred)HTML: 1 year (Preferred)JavaScript: 1 year (Preferred)Total Work: 1 year (Preferred)Application Deadline: 31/07/2022 Show more ","Employer Est.:₹100,000 - ₹400,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=409&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cb782d90&cb=1660758547342&jobListingId=1008009348030&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-622cf077fc831cdf-,NA,NA
Usha-System,NA,Angular/ Javascript/ - Web Developer - Immediate Hiring,Coimbatore,"RequirementsBachelor’s or Post graduate degree in computer science, computer engineering or similar.At least one year of work experience as an angular / Javascript developer.Proficiency in HTML, javascript, bootstrap and CSSDesign, build, and maintain efficient, reusable, and reliable codePerksHigh growth startup environmentCan Hands on experience on AWS Hosting and related componentsWork from Home OptionsJob Types: Full-time, Regular / PermanentSalary: ₹25,000.00 - ₹45,000.00 per monthBenefits:Flexible schedulePaid sick timeWork from homeSchedule:Morning shiftSupplemental Pay:Performance bonusQuarterly bonusYearly bonusExperience:Angular / Javascript Development: 1 year (Required) RequirementsBachelor’s or Post graduate degree in computer science, computer engineering or similar.At least one year of work experience as an angular / Javascript developer.Proficiency in HTML, javascript, bootstrap and CSSDesign, build, and maintain efficient, reusable, and reliable codePerksHigh growth startup environmentCan Hands on experience on AWS Hosting and related componentsWork from Home OptionsJob Types: Full-time, Regular / PermanentSalary: ₹25,000.00 - ₹45,000.00 per monthBenefits:Flexible schedulePaid sick timeWork from homeSchedule:Morning shiftSupplemental Pay:Performance bonusQuarterly bonusYearly bonusExperience:Angular / Javascript Development: 1 year (Required) Show more ","Employer Est.:₹300,000 - ₹540,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=405&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e6b3f3aa&cb=1660758547341&jobListingId=1008071367273&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-7d4919a2e3b27004-,"Vijayapuram, India",Unknown
PADAIE,NA,Web Developer,Gurgaon,"Good knowledge of wordpress and Seo.Work with graphics and other designers.Maintain and update websites.Stay up-to-date on technology.Identifying problems uncovered by customer feedback and testing, and correcting or referring problems to appropriate personnel for correction.Determining user needs by analyzing technical requirements.Job Types: Full-time, Regular / PermanentSalary: From ₹8,000.00 per monthSchedule:Day shiftMorning shiftAbility to commute/relocate:Sector 56, Gurgaon, Haryana: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred)Speak with the employer+91 7042941369Application Deadline: 19/08/2022Expected Start Date: 18/08/2022 Good knowledge of wordpress and Seo.Work with graphics and other designers.Maintain and update websites.Stay up-to-date on technology.Identifying problems uncovered by customer feedback and testing, and correcting or referring problems to appropriate personnel for correction.Determining user needs by analyzing technical requirements.Job Types: Full-time, Regular / PermanentSalary: From ₹8,000.00 per monthSchedule:Day shiftMorning shiftAbility to commute/relocate:Sector 56, Gurgaon, Haryana: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred)Speak with the employer+91 7042941369Application Deadline: 19/08/2022Expected Start Date: 18/08/2022 Show more ","Employer Est.:₹96,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=422&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9f01fb97&cb=1660758547345&jobListingId=1008073035490&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-8467bff16c59c9cd-,NA,NA
